Index,SMILES
D12332,COC(=O)C[C@H]1[C@]2(C)CC(=O)[C@@]1(C)[C@@]1(O)CC[C@@]3(C)[C@@H](OC(=O)C=C3[C@@]1(O)\C=C/[C@H]2OC(=O)C(\C)=C\C)c1ccoc1
D12333,CC(C)c1ccc(C)c(Oc2nccc(n2)-c2c(ncn2[C@H]2CCN(CCN(C)C)C2)-c2ccc(cc2)C(F)(F)F)c1
D12334,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)\C=C\c1ccc(cc1)C(F)(F)F
D12335,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(C)C)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
D12336,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1ccc(OCC(=O)NCCNC(=O)CCNC(=O)CCCCNC(=O)CCCCCNC(=O)COc2ccc(\C=C\C3=[N+]4C(C=C3)=Cc3ccc(-c5cccs5)n3[B-]4(F)F)cc2)cc1
D12337,FC1CC1C(=O)Nc1nc2cc(Oc3ccc(F)c(NC(=O)Cc4cccc(OC(F)(F)F)c4)c3)c(F)cc2s1
D12338,C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(N)cc1)NC(=O)CN1CCNCC1)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1C(F)(F)F)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(N)=O
D12339,Oc1ccccc1C(=O)\C=C\N1C[C@H]2C[C@@H]1CN2c1ccccn1
D12340,COc1ccc(cn1)-c1ccc2[nH]c(=O)c3nnn(-c4ccc(N5CCNCC5)c(F)c4)c3c2c1
D12341,CC(C)[C@H](NC(=O)CCN1CCC(CC1)Oc1ccccc1Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)NCCC(=O)N[C@@H](CCCCNC(=O)CCCCCNC(=O)COc1ccc(\C=C\C2=[N+]3C(C=C2)=Cc2ccc(-c4cccs4)n2[B-]3(F)F)cc1)C(N)=O
D12342,CC1=CC(C)=[N+]2C1=C(c1nc(C)cn1[B-]2(F)F)c1ccc(OCCn2cc(CCOCCOc3cc(nc4c(C)c5nc(cc(O)c5cc34)C(O)=O)C(O)=O)nn2)cc1
D12343,Brc1c(Br)c(Br)c2[nH]cnc2c1Br
D12344,C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCCOC1)c1cccc(C(F)F)c1F
D12345,CC(C)[C@H](C)C(=O)NC(=O)[C@H]([O-])[C@H](O)[C@@H](O)[C@@H](Oc1ccc(cc1)-c1cccc(c1)[N+]([O-])=O)C(=O)NC(=O)[C@@H](C)C(C)C
D12346,CC(=O)c1ccc(OCc2ccc(CN3CCCC3)cc2)cc1
D12347,C[C@H]1CN(CCN1C)c1cc(F)c(cc1NC(=O)c1ccc(F)cc1C(F)(F)F)-c1ccc(C(N)=O)c(F)c1F
D12348,CN(C)c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2nc(Cl)[nH]c3=O)c(Cl)cn1
D12349,CN1C(C)(C)CN(CC1(C)C)c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)cn1
D12350,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@H]1O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@@H]1O[C@H]1O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](O[C@H]2O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@@H]2OS([O-])(=O)=O)[C@@H]1OS([O-])(=O)=O
D12351,Cn1cnc2n(CC(=O)Nc3cc4N(CCN5CCOCC5)CCOc4cc3Cl)cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c2c1=O
D12352,CN1CC2CN(CC2C1)c1cc(NC(=O)Cn2cc(-c3cc(F)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)cn1
D12353,C[C@H]1CN(CC2CC2)CCN1c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c2ncn(C)c3=O)c(Cl)c(F)n1
D12354,N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N[C@H](Cc1ccccc1)C(=O)N(CC(=O)N[C@@H](CCCN=C(N)N)C(O)=O)C1CCCCC1
D12355,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1cccc(Cl)c1F)-c1cnc(nc1)N1CCOCC1
D12356,COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CN)cc1
D12357,COc1ccc2C(CCc2c1)NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1
D12358,COc1ccc(cc1)[C@H](C)NC(=O)COc1cc(C)c2c(nn(C)c2n1)-c1cc(OC)cc(OC)c1
D12359,COc1cc(ccc1Nc1ncc2N(C)C(=O)CCN(C3CCCC3)c2n1)N1CCC(O)CC1
D12360,CC(C)c1cc(CNc2nc(Nc3cc([nH]n3)C3CC3)cc(n2)N2CCN(C)CC2)on1
D12361,COc1ccccc1-n1c(cn2c1nc1n(C)c(=O)[nH]c(=O)c21)-c1cc(O)ccc1C
D12362,FC(F)(F)c1ccc(cc1)N1CCN(CC1)C(=O)[C@@H](c1ccc(Cl)cc1)c1cccnc1
D12363,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
D12364,Nc1ncc(cc1OC(F)F)-c1cn(c(n1)C1CC1)C12CC(C1)(C2)N1CCOCC1
D12365,CC(C)c1nc(cn1C12CC(C1)(C2)N1CCOCC1)-c1cnc(N)c(OC(F)F)c1
D12366,CN1CCN(CC1)C12CC(C1)(C2)n1cc(nc1CC1CC1)-c1cnc(N)c(OC(F)(F)F)c1
D12367,CCN(CC)C(=O)c1nc(sc1-c1ccc(c(Cl)c1Cl)C(O)(C(F)(F)F)C(F)(F)F)C(=O)NCC1(O)CC1
D12368,COc1nc2ccc(cc2c(Cl)c1OC(C)C)[C@](O)(c1cnnn1C)c1cnc(C)n1C
D12369,COc1nc2ccc(cc2c(Cl)c1CN1CCC(CC1)C(F)(F)F)[C@](O)(C1CN(C1)C(C)=O)c1cnnn1C
D12370,COc1nc2ccc(cc2c(Cl)c1OCC1CCOCC1)[C@@](O)(c1cnnn1C)c1ccc(C)nc1C
D12371,C[C@@H]1CN(CC[C@@H]1N(C)C(=O)c1ccc(F)cc1F)C(=O)[C@@](C)(O)C(F)(F)F
D12372,Cc1ccc(cc1CN1C[C@@]2(C)CCCN2c2ncccc2S1(=O)=O)C(CC(O)=O)c1ccc2n(nnc2c1C)C1CC1
D12373,CC[C@H](Nc1cc(OC(F)F)c(cn1)-c1c(Cl)c(nn1CC)C(=O)NC[C@@]1(O)CC[C@@H](CC1)S(C)(=O)=O)C(F)(F)F
D12374,CCn1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1cnc(NCC2CC[C@@H](CC2)C(F)(F)F)cc1OC
D12375,OCC1O[C@H](Sc2cnc(C#N)c(Br)c2)C(O)[C@H]([C@H]1O)n1cc(nn1)-c1csc(O)n1
D12376,C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCCN(C1)C(C)=O)c1cccc(C(F)F)c1F
D12377,CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(OCC2CC2)c(F)cc1F
D12378,CN1CCN(CC1)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cncc(CN2CCOCC2)c1
D12379,CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ncc(CC(C(F)(F)F)C(F)(F)F)cc1OC(F)F
D12380,Oc1ccc(cc1)-c1cc(Nc2ccc(O)cc2F)n[nH]1
D12381,C[C@H]1CN(CCN(C)c2cc(NC(=O)Cn3cc(-c4cc(Cl)c(O)c(c4)C(N)=O)c4c3ncn(C)c4=O)c(Cl)cn2)C[C@@H](C)O1
D12382,[O-][N+](=O)c1ccnc(c1)C(=O)N1CCC2(C1)CCC(=O)NC2=O
D12383,CC(C)c1nc2ccccc2n1-c1ccc2n(C)c(=O)[nH]c2c1
D12384,CC(=O)NCCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1
D12385,CC(C)(C)OC(=O)Nc1ccc2N(Cc3ccc4[nH]c(=O)[nH]c4c3)CCc2c1
D12386,Cc1nnc2[C@H](CC(=O)NCCOCCOCCNC(=O)c3ccc4n(c(nc4c3)-c3ccnc4ccccc34)-c3ccc4[nH]c(=O)[nH]c4c3)N=C(c3c(C)c(C)sc3-n12)c1ccc(Cl)cc1
D12387,O=C(N[C@@H]1CCC(=O)NC1=O)N1CCCc2ccccc12
D12388,O=C(N[C@@H]1CCC(=O)NC1=O)C1CCNc2ccccc12
D12389,O=C(Cc1cccnc1)N[C@@H]1CCC(=O)NC1=O
D12390,C[C@@H](NC(=O)c1cn(c(=O)cc1N[C@@H]1[C@H]2CN(C)C[C@@H]12)C12CC(C1)(C2)C(F)(F)F)c1cccc(C(F)F)c1F
D12391,C[C@@H](N(C)C(=O)[C@@H]1CSSC[C@@H](N)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)N[C@H](CCCNC(N)=N)C(=O)NCC(N)=O
D12392,CC[C@H](C)[C@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)CC2(CCCCC2)SSC[C@@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](NC1=O)[C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN)C(O)=O
D12393,CCN(CC)c1ccc2c(-c3ccc(cc3S([O-])(=O)=O)S(=O)(=O)N(C)CCCCCC(=O)NCCOCCOCCN3CCN(CC(=O)N4c5ccccc5C(=O)Nc5cccnc45)CC3)c3ccc(cc3oc2c1)=[N+](CC)CC
D12394,CC(C)(C)NC(=O)c1coc(n1)C1C2CCC(O2)C1Cc1ccccc1CCC(O)=O
D12395,OC(=O)Cc1ccccc1CC1C2CCC(O2)C1c1nc(co1)C(=O)NCCCCC1CCCCC1
D12396,C[C@H](CC(=O)CC(C)C(O)=O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
D12397,CCCC#CCCCc1cc(O)c2C3CC(C)=CCC3C(C)(C)Oc2c1
D12398,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
D12399,Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCCNCC1
D12400,OC(=O)CCc1ccccc1Cc1ccccc1-c1nc(co1)C(=O)NCCCCC1CCCCC1
D12401,NC(=O)c1nn(CC(=O)N2CCS[C@H]2C(=O)Nc2cccc(Br)n2)c2ncccc12
D12402,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O
D12403,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)c(F)c3)c12
D12404,Clc1ccc(cc1)S(=O)(=O)NCCc1cccc(CCc2nnn[nH]2)c1
D12405,COc1c(Cl)cc2c3ccncc3[nH]c2c1NC(=O)c1cccnc1C
D12406,COc1ccc(\C=C2/CCCN=C2c2cccnc2)c(OC)c1
D12407,Cc1nnc2[C@H](NC(=O)OCc3ccccc3)N=C(c3ccccc3)c3ccccc3-n12
D12408,Cc1cccc(Nc2cc(Cl)nc(SCC(O)=O)n2)c1C
D12409,C[C@H]1CCc2cc(ccc2N1C(=O)c1ccc(O)cc1O)-c1nc(Cl)ncc1C
D12410,NCC(=O)[C@@H]([NH3+])C(=O)NCCOCCOCCNC(=O)c1ccc(cc1)S(N)(=O)=O
D12411,COc1cnc(OC)c2[nH]cc(C(=O)C(=O)N3CCN(CC3)C(=O)c3ccccc3)c12
D12412,COc1cc(ccc1N)-c1cnc2c(snc2c1)N1CCO[C@H](C)C1
D12413,Cc1ccc2nc(cn2c1)-c1ccc(OCCCN2CCCCC2)cc1
D12414,CN1C[C@@H](C[C@@H]2Cc3c(O)cccc3C[C@@H]12)C(=O)N1CCN(CC1)c1ccc(cc1)[N+]([O-])=O
D12415,COc1cc(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CNc2cc(F)cc(c2)-c2ccc(cn2)C(O)=O)c(Cl)cc1NC(=O)CSc1ccc(cn1)C(O)=O
D12416,COc1cc(CCc2ccccc2)c(C(O)=O)c(O)c1C\C=C(/C)CCC=C(C)C
D12417,COC(=O)c1c(O)ccc(O)c1C(=O)c1c(O)cc2C[C@@]34CC=C(C(=O)C3C(=O)c3c(O)cc(C)cc3[C@@H]4OC(C)=O)c2c1O
D12418,CC(C)Oc1cc(C2CCN(CC(=O)NCCNc3cccc4C(=O)N(C5CCC(=O)NC5=O)C(=O)c34)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
D12419,CO[C@@H]1\C=C\c2cc3cc(ccc3cn2)[C@@H](C)OC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H]1C)C(C)C
D12420,CN(C(=O)c1cc2c(n[nH]c2cc1O)C(=O)N1CCCC1)c1ccc(cc1)N1CCOCC1
D12421,COc1cc(CCCO)cc(c1O)-c1cc(CCCO)cc(OC)c1O
D12422,CC(C)C[C@H](NC(=O)[C@]1(C)CCC\C=C/CCC[C@](C)(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(N)=O
D12423,COc1cc2c3cnc4[nH]ccc4c3n(CCCN(C)C)c(=O)c2cc1OC
D12424,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)C)[C@@H](O)CC(O)=O
D12425,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(O)(O)=O)O2)c(=O)[nH]c1=O
D12426,Clc1ccccc1[C@@H](NS(=O)(=O)c1ccc2OCCCOc2c1)c1cc2ccccc2s1
D12427,COc1ccc(cc1)-c1cnc2[nH]cc(NC(=O)c3cccnc3)c2c1
D12428,CSC[C@H]1CN(Cc2[nH]nc3c(N)ncnc23)C[C@@H]1O
D12429,COc1nc2ccc(cc2c(Cl)c1CN1CCC(CC1)C(F)(F)F)C(O)(C1CN(C1)C(C)=O)c1cnnn1C
D12430,CN1\C(=C\C=C\C2=[N+](CCCCCC(=O)NCCCNC(=N)Nc3ccc4[nH]c5[C@@H]6Oc7c8c(C[C@H]9N(CC%10CC%10)CC[C@@]68[C@@]9(O)Cc5c4c3)ccc7O)c3ccc(cc3C2(C)C)S([O-])(=O)=O)C(C)(C)c2cc(ccc12)S(O)(=O)=O
D12431,CN(C)S(=O)(=O)N1CCN(CC1)c1ccc(OCc2c(c(C)nn2C)-c2cccc3c(CCCOc4cccc5ccccc45)c(C(O)=O)n(CCN4CCOCC4)c23)cc1
D12432,FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)NNc2cnccn2)n1
D12433,OC1(CCN(CCCC(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
D12434,CC(C)[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCC(O)=O)NC(=O)CCNC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)CCN
D12435,CCN(CC(F)F)C(=O)c1nc(sc1-c1ccc(c(Cl)c1Cl)S(=O)(=O)N[C@@H](C)C(F)(F)F)C(=O)NCC(C)(C)O
D12436,CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(F)(F)CC2)c(s1)-c1ccc(c(Cl)c1Cl)S(=O)(=O)NC1(C)CC1
D12437,OC(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.CN(C)c1ccc(\C=C\C=C\c2cc(C)[n+](CCCCCCCNc3c(NCCCOc4cccc(CN5CCCCC5)c4)c(=O)c3=O)c(C)c2)cc1
D12438,CC(C)C[C@H](NC(=O)CN(C[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)CN(C[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(O)=O)NC(=O)CN(C[C@H](Cc1ccccc1)NC(=O)C(NC(C)=O)[C@H](C)O)S(C)(=O)=O)S(=O)(=O)c1ccc2ccccc2c1)S(=O)(=O)CC(C)C)C(=O)N[C@@H](CO)CN(CC(=O)N[C@@H](C)C(N)=O)S(C)(=O)=O
D12439,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc12
D12440,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(C)=O)C(C)C
D12441,CN(C(=O)[C@@H]1C[C@H](O)CN1c1nc(C)cc(C)c1C#N)c1cccc(C)c1
D12442,CCOC(=O)c1nc(oc1C)-c1ccc(C)cc1
D12443,CN(c1ccc(NC(=O)Nc2cc(ccc2F)C(F)(F)F)cc1)c1ccnc(Nc2cccc(c2)S(N)(=O)=O)n1
D12444,Clc1ccc(N2N=C(CC2=O)C23CC4CC(CC(C4)C2)C3)c(Cl)c1
D12445,CC(C)[C@H](NC(=O)CCN(C)CC\C=C1/c2ccccc2COc2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)NCCC(=O)N[C@@H](CCCn1cc(COc2ccc(\C=C\C3=[N+]4C(C=C3)=Cc3ccc(-c5cccs5)n3[B-]4(F)F)cc2)nn1)C(N)=O
D12446,COc1cc(COc2c(OC)cc(Cc3cnc(N)nc3N)cc2OC)cc(OC)c1OC
D12447,Cn1cnc2n(CC(=O)Nc3cc(NCCCO)nc(F)c3Cl)cc(-c3cc(C(N)=O)c(O)c(F)c3F)c2c1=O
D12448,C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCS(=O)CC1)c1cccc(C(F)F)c1F
D12449,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(Cl)c(O)c(c1)C#N
D12450,C[C@H]1COCCN1c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(F)cn1
D12451,Oc1cc(-c2ncc3c(nc(OCCCN4CCOCC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1
D12452,Cn1cnc2n(CC(=O)Nc3cc(ncc3Cl)N3CCOC(C)(C)C3)cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c2c1=O
D12453,C[C@H]1CN(CC2CC2)CCN1c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)cn1
D12454,COc1cc(C#N)c(cn1)C(=O)Nc1cc(c(F)cc1N1C[C@H](C)N(C)[C@H](C)C1)-c1cnc(nc1)N1CCOCC1
D12455,C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCS(=N)(=O)CC1)c1cccc(C(F)F)c1F
D12456,C[C@H]1CN(CC2CC2)CCN1c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)c(F)n1
D12457,C[C@H]1CN(C[C@@H](C)O1)c1ncc(cn1)-c1cc(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c(cc1F)N1C[C@H](C)N(C)[C@@H](C)C1
D12458,CCOC(=O)\C=C1/C2C(C3CCCC2C=C3)C(=O)N1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1
D12459,C[C@@H](NC(=O)OCCCc1cnc[nH]1)C1CCCCC1
D12460,O=C(NC(C1CC1)c1ccccc1)OCCCc1cnc[nH]1
D12461,CC(NC(=O)OCCCc1cnc[nH]1)C1CC1
D12462,CC(C)C(C)NC(=O)OCCCc1cnc[nH]1
D12463,C(Nc1nccc2[nH]c3ccccc3c12)c1ccccc1
D12464,CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1
D12465,C[C@@H](O)[C@H](NC(=O)c1ccc(cc1)C#Cc1ccccc1)C(=O)NO
D12466,COc1ccc(cn1)C(C)NC(=O)COc1cc(c2c(nn(C)c2n1)-c1ccccc1)C(F)(F)F
D12467,C[C@H](NC(=O)COc1cc(C)c2c(nn(C)c2n1)-c1cnccn1)c1ccc(C)cc1
D12468,COc1ccc(cc1)[C@H](C)NC(=O)COc1cc(C(F)F)c2c(nn(C)c2n1)-c1cc(C)oc1C
D12469,CC1N(C2CCN(Cc3ccc[nH]3)CC2)C(=O)c2c1cccc2C(N)=O
D12470,NC(=O)c1cccc2CN(C3CCN(CC3)[C@H]3CC[C@H](CO)CC3)C(=O)c12
D12471,CC(C)c1c(C)[nH]c2c(cnn2c1=O)C#N
D12472,COc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)-n1cccn1)C(O)(c1ccc(cc1)C(F)(F)F)c1cccnc1
D12473,CCOc1nc2ccc(cc2c(c1Oc1ccc(Cl)cc1)C(F)(F)F)C(O)(c1cncn1C)c1ccc(nc1)C(F)(F)F
D12474,NCCOc1c([nH]c(=O)c2cc(F)ccc12)-c1cccc(c1)C#N
D12475,NCCOc1c([nH]c(=O)c2cc(F)ccc12)-c1ccc(N2CCCC2)c(Br)c1
D12476,NCCOc1c([nH]c(=O)c2cc(F)ccc12)-c1ccc2OCCOc2c1
D12477,NS(=O)(=O)c1ccc(cc1)C(=O)Cn1c(Cc2ccccc2)nc2ccccc12
D12478,Cc1nc2c(cc(nn2c1Cc1cccc(c1C)C(F)(F)F)N1CCOCC1)C(N)=O
D12479,CN1CCN(CC1)C12CC(C1)(C2)n1cc(nc1C1CC1)-c1cnc(N)c(OC(F)(F)F)c1
D12480,Nc1ncc(cc1OC(F)(F)F)-c1cn(c(n1)C1(CC1)C#N)C12CC(C1)(C2)N1CCOCC1
D12481,COc1cc(NC(=O)C(C)(O)CC(C)C)cc(Br)n1
D12482,CC(C)Oc1c(Cl)c2cc(ccc2nc1N1CCC1)[C@@](O)(c1cnnn1C)c1ccc(C)nc1C
D12483,COc1nc2ccc(cc2c(Cl)c1CN1CC(F)(F)C1)[C@@](O)(c1cnnn1C)c1ccc(C)nc1C
D12484,C[C@@H]1CN(CC[C@@H]1N(C)C(=O)c1ccc(Cl)cc1F)C(=O)[C@@](C)(O)C(F)(F)F
D12485,Nc1nc([O-])c2[n+](Cc3cccc(c3)C(=O)Oc3c(Cl)cccc3Cl)cn([C@H]3O[C@@H](COP(O)(O)=O)[C@H](O)[C@@H]3O)c2n1
D12486,Cn1cnc2n(cnc2c1=O)[C@@H]1C[C@@H]2OP(S)(=O)O[C@@H]3[C@@H](COP(O)(=O)O[C@@H]1[C@H]2O)O[C@H]([C@@H]3F)n1cnc2c(N)ncnc12
D12487,CCn1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1ccc(cc1OC(F)F)[C@](C)(O)CCC(F)(F)F
D12488,CCn1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1cnc(NC(C)(C)C(F)(F)F)cc1C
D12489,CCn1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1cnc(N[C@H](CC(F)(F)F)C2CC2)cc1OC(F)F
